20:31:55.721129 [queue=0] packet #2, 127.0.0.1:63448 -> 127.0.0.1:8888, sz=47 is delivered
20:31:55.726128 [queue=1] packet #2, 127.0.0.1:8888 -> 127.0.0.1:63448, sz=347 is delayed for 18.6ms
20:31:55.745738 [queue=0] packet #2, 127.0.0.1:8888 -> 127.0.0.1:63448, sz=347 is delivered
20:31:55.746710 [queue=1] packet #3, 127.0.0.1:63448 -> 127.0.0.1:8888, sz=8 is delayed for 8.4ms
20:31:55.755746 [queue=0] packet #3, 127.0.0.1:63448 -> 127.0.0.1:8888, sz=8 is delivered
20:31:55.756687 [queue=1] packet #3, 127.0.0.1:8888 -> 127.0.0.1:63448, sz=5 is delayed for 3.3ms
20:31:55.761749 [queue=0] packet #3, 127.0.0.1:8888 -> 127.0.0.1:63448, sz=5 is delivered
20:31:55.762692 [queue=1] packet #4, 127.0.0.1:63448 -> 127.0.0.1:8888, sz=2 is delayed for 11.1ms
20:31:55.773795 [queue=0] packet #4, 127.0.0.1:63448 -> 127.0.0.1:8888, sz=2 is delivered
23:04:32.424540 config: drop-rate=0.20, max-delay=30ms, seed=1575518672424540400
23:04:32.425541 router is listening at :3000
23:16:05.632088 config: drop-rate=0.20, max-delay=30ms, seed=1
23:16:05.633088 router is listening at :3000
23:16:15.833355 config: drop-rate=0.00, max-delay=0s, seed=1
23:16:15.834356 router is listening at :3000
23:17:19.250873 [queue=0] packet #1, 127.0.0.1:63878 -> 127.0.0.1:8888, sz=2 is delivered
23:17:19.252874 [queue=0] packet #1, 127.0.0.1:8888 -> 127.0.0.1:63878, sz=2 is delivered
23:17:19.396632 [queue=0] packet #2, 127.0.0.1:63879 -> 127.0.0.1:8888, sz=38 is delivered
23:17:19.429271 [queue=0] packet #2, 127.0.0.1:8888 -> 127.0.0.1:63879, sz=448 is delivered
23:17:19.429271 [queue=0] packet #3, 127.0.0.1:63879 -> 127.0.0.1:8888, sz=8 is delivered
23:17:19.429271 [queue=0] packet #3, 127.0.0.1:8888 -> 127.0.0.1:63879, sz=5 is delivered
23:17:19.430268 [queue=0] packet #4, 127.0.0.1:63879 -> 127.0.0.1:8888, sz=2 is delivered
23:17:40.478085 [queue=0] packet #1, 127.0.0.1:63881 -> 127.0.0.1:8888, sz=2 is delivered
23:17:40.479086 [queue=0] packet #1, 127.0.0.1:8888 -> 127.0.0.1:63881, sz=2 is delivered
23:17:40.479086 [queue=0] packet #2, 127.0.0.1:63882 -> 127.0.0.1:8888, sz=45 is delivered
23:17:40.483090 [queue=0] packet #2, 127.0.0.1:8888 -> 127.0.0.1:63882, sz=359 is delivered
23:17:40.483090 [queue=0] packet #3, 127.0.0.1:63882 -> 127.0.0.1:8888, sz=8 is delivered
23:17:40.484089 [queue=0] packet #3, 127.0.0.1:8888 -> 127.0.0.1:63882, sz=5 is delivered
23:17:40.485090 [queue=0] packet #4, 127.0.0.1:63882 -> 127.0.0.1:8888, sz=2 is delivered
23:17:51.939099 [queue=0] packet #1, 127.0.0.1:63889 -> 127.0.0.1:8888, sz=2 is delivered
23:17:51.939099 [queue=0] packet #1, 127.0.0.1:8888 -> 127.0.0.1:63889, sz=2 is delivered
23:17:51.940100 [queue=0] packet #2, 127.0.0.1:63890 -> 127.0.0.1:8888, sz=48 is delivered
23:17:51.947106 [queue=0] packet #2, 127.0.0.1:8888 -> 127.0.0.1:63890, sz=350 is delivered
23:17:51.947106 [queue=0] packet #3, 127.0.0.1:63890 -> 127.0.0.1:8888, sz=8 is delivered
23:17:51.948105 [queue=0] packet #3, 127.0.0.1:8888 -> 127.0.0.1:63890, sz=5 is delivered
23:17:51.949112 [queue=0] packet #4, 127.0.0.1:63890 -> 127.0.0.1:8888, sz=2 is delivered
23:18:13.441307 [queue=0] packet #1, 127.0.0.1:63893 -> 127.0.0.1:8888, sz=2 is delivered
23:18:13.442308 [queue=0] packet #1, 127.0.0.1:8888 -> 127.0.0.1:63893, sz=2 is delivered
23:18:13.444308 [queue=0] packet #2, 127.0.0.1:63894 -> 127.0.0.1:8888, sz=62 is delivered
23:18:13.450318 [queue=0] packet #2, 127.0.0.1:8888 -> 127.0.0.1:63894, sz=399 is delivered
23:18:13.451313 [queue=0] packet #3, 127.0.0.1:63894 -> 127.0.0.1:8888, sz=8 is delivered
23:18:13.452317 [queue=0] packet #3, 127.0.0.1:8888 -> 127.0.0.1:63894, sz=5 is delivered
23:18:13.453318 [queue=0] packet #4, 127.0.0.1:63894 -> 127.0.0.1:8888, sz=2 is delivered
23:18:25.421466 [queue=0] packet #1, 127.0.0.1:63895 -> 127.0.0.1:8888, sz=2 is delivered
23:18:25.423467 [queue=0] packet #1, 127.0.0.1:8888 -> 127.0.0.1:63895, sz=2 is delivered
23:18:25.426480 [queue=0] packet #2, 127.0.0.1:63896 -> 127.0.0.1:8888, sz=76 is delivered
23:18:25.431472 [queue=0] packet #2, 127.0.0.1:8888 -> 127.0.0.1:63896, sz=434 is delivered
23:18:25.431472 [queue=0] packet #3, 127.0.0.1:63896 -> 127.0.0.1:8888, sz=8 is delivered
23:18:25.432474 [queue=0] packet #3, 127.0.0.1:8888 -> 127.0.0.1:63896, sz=5 is delivered
23:18:25.434482 [queue=0] packet #4, 127.0.0.1:63896 -> 127.0.0.1:8888, sz=2 is delivered
23:20:40.122272 [queue=0] packet #1, 127.0.0.1:63917 -> 127.0.0.1:8888, sz=2 is delivered
23:20:40.122272 [queue=0] packet #1, 127.0.0.1:8888 -> 127.0.0.1:63917, sz=2 is delivered
23:20:40.259852 [queue=0] packet #2, 127.0.0.1:63918 -> 127.0.0.1:8888, sz=38 is delivered
23:20:40.264355 [queue=0] packet #2, 127.0.0.1:8888 -> 127.0.0.1:63918, sz=459 is delivered
23:20:40.265339 [queue=0] packet #3, 127.0.0.1:63918 -> 127.0.0.1:8888, sz=8 is delivered
23:20:40.265339 [queue=0] packet #3, 127.0.0.1:8888 -> 127.0.0.1:63918, sz=5 is delivered
23:20:40.266341 [queue=0] packet #4, 127.0.0.1:63918 -> 127.0.0.1:8888, sz=2 is delivered
23:20:42.772705 [queue=0] packet #1, 127.0.0.1:63920 -> 127.0.0.1:8888, sz=2 is delivered
23:20:42.772705 [queue=0] packet #1, 127.0.0.1:8888 -> 127.0.0.1:63920, sz=2 is delivered
23:20:42.774707 [queue=0] packet #2, 127.0.0.1:63921 -> 127.0.0.1:8888, sz=38 is delivered
23:20:42.779719 [queue=0] packet #2, 127.0.0.1:8888 -> 127.0.0.1:63921, sz=459 is delivered
23:20:42.780712 [queue=0] packet #3, 127.0.0.1:63921 -> 127.0.0.1:8888, sz=8 is delivered
23:20:42.780712 [queue=0] packet #3, 127.0.0.1:8888 -> 127.0.0.1:63921, sz=5 is delivered
23:20:42.783721 [queue=0] packet #4, 127.0.0.1:63921 -> 127.0.0.1:8888, sz=2 is delivered
23:21:20.123570 [queue=0] packet #1, 127.0.0.1:63928 -> 127.0.0.1:8888, sz=2 is delivered
23:21:20.123570 [queue=0] packet #1, 127.0.0.1:8888 -> 127.0.0.1:63928, sz=2 is delivered
23:21:20.124570 [queue=0] packet #2, 127.0.0.1:63929 -> 127.0.0.1:8888, sz=48 is delivered
23:21:20.133577 [queue=0] packet #2, 127.0.0.1:8888 -> 127.0.0.1:63929, sz=351 is delivered
23:21:20.135583 [queue=0] packet #3, 127.0.0.1:63929 -> 127.0.0.1:8888, sz=8 is delivered
23:21:20.137579 [queue=0] packet #3, 127.0.0.1:8888 -> 127.0.0.1:63929, sz=5 is delivered
23:21:20.138581 [queue=0] packet #4, 127.0.0.1:63929 -> 127.0.0.1:8888, sz=2 is delivered
23:21:22.919537 [queue=0] packet #1, 127.0.0.1:63930 -> 127.0.0.1:8888, sz=2 is delivered
23:21:22.920538 [queue=0] packet #1, 127.0.0.1:8888 -> 127.0.0.1:63930, sz=2 is delivered
23:21:22.922539 [queue=0] packet #2, 127.0.0.1:63931 -> 127.0.0.1:8888, sz=48 is delivered
23:21:22.929545 [queue=0] packet #2, 127.0.0.1:8888 -> 127.0.0.1:63931, sz=351 is delivered
23:21:22.930545 [queue=0] packet #3, 127.0.0.1:63931 -> 127.0.0.1:8888, sz=8 is delivered
23:21:22.931546 [queue=0] packet #3, 127.0.0.1:8888 -> 127.0.0.1:63931, sz=5 is delivered
23:21:22.932546 [queue=0] packet #4, 127.0.0.1:63931 -> 127.0.0.1:8888, sz=2 is delivered
23:27:42.617406 config: drop-rate=0.20, max-delay=0s, seed=1
23:27:42.618408 router is listening at :3000
23:27:48.689773 [queue=0] packet #1, 127.0.0.1:63995 -> 127.0.0.1:8888, sz=2 is delivered
23:27:48.690772 [queue=0] packet #1, 127.0.0.1:8888 -> 127.0.0.1:63995, sz=2 is delivered
23:27:48.692774 [queue=0] packet #2, 127.0.0.1:63996 -> 127.0.0.1:8888, sz=48 is delivered
23:27:48.701781 [queue=0] packet #2, 127.0.0.1:8888 -> 127.0.0.1:63996, sz=351 is delivered
23:27:48.703782 [queue=0] packet #3, 127.0.0.1:63996 -> 127.0.0.1:8888, sz=8 is delivered
23:27:48.704786 [queue=0] packet #3, 127.0.0.1:8888 -> 127.0.0.1:63996, sz=5 is delivered
23:27:48.706787 [queue=0] packet #4, 127.0.0.1:63996 -> 127.0.0.1:8888, sz=2 is dropped
23:28:23.597166 [queue=0] packet #1, 127.0.0.1:63997 -> 127.0.0.1:8888, sz=2 is dropped
23:28:26.598633 [queue=0] packet #1, 127.0.0.1:63997 -> 127.0.0.1:8888, sz=2 is dropped
23:28:29.604699 [queue=0] packet #1, 127.0.0.1:63997 -> 127.0.0.1:8888, sz=2 is delivered
23:28:29.605701 [queue=0] packet #1, 127.0.0.1:8888 -> 127.0.0.1:63997, sz=2 is delivered
23:28:29.608702 [queue=0] packet #2, 127.0.0.1:64001 -> 127.0.0.1:8888, sz=48 is delivered
23:28:29.625716 [queue=0] packet #2, 127.0.0.1:8888 -> 127.0.0.1:64001, sz=351 is delivered
23:28:29.630718 [queue=0] packet #3, 127.0.0.1:64001 -> 127.0.0.1:8888, sz=8 is delivered
23:28:29.631719 [queue=0] packet #3, 127.0.0.1:8888 -> 127.0.0.1:64001, sz=5 is delivered
23:28:29.633720 [queue=0] packet #4, 127.0.0.1:64001 -> 127.0.0.1:8888, sz=2 is delivered
23:28:54.713954 [queue=0] packet #1, 127.0.0.1:64008 -> 127.0.0.1:8888, sz=2 is delivered
23:28:54.713954 [queue=0] packet #1, 127.0.0.1:8888 -> 127.0.0.1:64008, sz=2 is delivered
23:28:54.714954 [queue=0] packet #2, 127.0.0.1:64009 -> 127.0.0.1:8888, sz=48 is delivered
23:28:54.721959 [queue=0] packet #2, 127.0.0.1:8888 -> 127.0.0.1:64009, sz=351 is delivered
23:28:54.722960 [queue=0] packet #3, 127.0.0.1:64009 -> 127.0.0.1:8888, sz=8 is delivered
23:28:54.722960 [queue=0] packet #3, 127.0.0.1:8888 -> 127.0.0.1:64009, sz=5 is delivered
23:28:54.724969 [queue=0] packet #4, 127.0.0.1:64009 -> 127.0.0.1:8888, sz=2 is delivered
